"ID"	"feed"	"time"	"text1"	"text2"
3488089	"fr_CAN_jmontr_int"	"2014-10-31 23:06:40"	"Les parents pourraient chasser les mauvais profs"	"NEW YORK | Un jugement controversé en<U+2008>Californie ouvre la porte au congédiement des mauvais professeurs. Cette décision pourrait faire boule de neige dans le reste du pays."
3489404	"fr_CAN_jmontr_int"	"2014-11-01 03:07:05"	"Crash du vaisseau de Virgin Galactic, un coup au rêve du tourisme spatial"	"Le vaisseau SpaceShipTwo de Virgin Galactic, firme du milliardaire britannique Richard Branson, s'est écrasé vendredi dans le désert californien, faisant au moins un mort et infligeant un sérieux revers au rêve du tourisme dans l'espace."
3489715	"fr_CAN_jmontr_int"	"2014-11-01 04:07:09"	"Incertitude au sommet de l'État après la chute de Compaoré"	"Qui dirige le Burkina Faso? Quelques heures après la chute du président Blaise Compaoré et la prise du pouvoir par le chef de l'armée, un groupe d'officiers a annoncé vendredi la mise en place d'un «nouvel organe de transition»."
3491388	"fr_CAN_jmontr_int"	"2014-11-01 10:07:45"	"Deux militaires se proclament chef de l'État"	"Deux militaires se sont proclamés nouveau chef de l'État du Burkina Faso, ajoutant de la confusion à la situation politique du pays africain au lendemain de la chute du président Blaise Compaoré, après 27 années d'un règne sans partage."
3492071	"fr_CAN_jmontr_int"	"2014-11-01 12:07:53"	"Une panne géante d'électricité touche l'ensemble du pays"	"L'ensemble du Bangladesh s'est retrouvé samedi sans électricité en raison de la panne d'une ligne de transmission, a annoncé le gouvernement."
3492531	"fr_CAN_jmontr_int"	"2014-11-01 13:07:57"	"Cent jihadistes tués dans les combats à Kobané en trois jours"	"Au moins cent jihadistes du groupe État islamique (EI) ont été tués ces trois derniers jours dans des combats avec les forces kurdes dans la ville syrienne de Kobané et ses environs, a affirmé samedi une ONG."
3492869	"fr_CAN_jmontr_int"	"2014-11-01 14:08:08"	"Des réformes ou un putsch, prévient l'armée"	"Vitali Fechtchenko, l'un des milliers de soldats ukrainiens qui combat les séparatistes prorusses dans l'Est, lance un avertissement aux autorités pro-occidentales à Kiev: ses hommes aguerris viendront les renverser si le vieux système corrompu ne change pas en profondeur."
3493231	"fr_CAN_jmontr_int"	"2014-11-01 15:08:11"	"Campagne pour la première présidentielle de l'après-révolution"	"La Tunisie, pays référence du Printemps arabe, entre samedi en campagne pour la première élection présidentielle de l'après-révolution, pour laquelle l'ex-premier ministre Béji Caïd Essebsi, 87 ans, part favori après la victoire de son parti anti-islamiste Nidaa Tounès aux législatives."
3493232	"fr_CAN_jmontr_int"	"2014-11-01 15:08:11"	"Un jeune officier en passe de devenir le nouvel homme fort"	"Un jeune officier semblait samedi en passe de devenir le nouvel homme fort du Burkina Faso au lendemain de la fuite du président Blaise Compaoré, chassé après 27 ans de pouvoir par une insurrection populaire et réfugié en Côte d'Ivoire."
3493623	"fr_CAN_jmontr_int"	"2014-11-01 16:08:14"	"Nouveaux combats, les peshmergas à la rescousse"	"De violents combats ont fait rage samedi dans la ville syrienne de Kobané après une nouvelle attaque des jihadistes de l'État islamique (EI) contre les forces kurdes, qui bénéficient désormais de l'appui de 150 peshmergas irakiens lourdement armés."
3494034	"fr_CAN_jmontr_int"	"2014-11-01 17:08:15"	"Les militants en colère après avoir été comparés à des esclaves"	"Quelque 7000 personnes avaient signé samedi une pétition réclamant des excuses d'une femme d'affaires hong-kongaise qui a comparé les manifestants prodémocratie aux esclaves afro-américains, suggérant qu'ils devraient «attendre un peu» pour obtenir la liberté."
3494033	"fr_CAN_jmontr_int"	"2014-11-01 17:08:15"	"huit jeunes condamnés à la prison pour un «mariage gay»"	"Un tribunal du Caire a condamné samedi à trois ans de prison huit jeunes hommes accusés d'être apparus dans la vidéo d'un «mariage gay» largement relayée sur les réseaux sociaux, une affaire qui avait suscité les critiques d'organisations de défense des droits de l'Homme."
3494035	"fr_CAN_jmontr_int"	"2014-11-01 17:08:15"	"Un siècle de coopération policière internationale"	"Terrorisme, tueurs en série, tableaux volés: depuis un siècle, les polices du monde entier collaborent pour traquer la criminalité par le biais d'Interpol, qui vit le jour officiellement en 1923 mais dont l'idée germa il y a cent ans sur le rocher de Monaco."
3495571	"fr_CAN_jmontr_int"	"2014-11-01 21:08:20"	"Le jeune officier Zida au pouvoir"	"Un jeune officier semblait samedi en passe de devenir le nouvel homme fort du Burkina Faso au lendemain de la fuite du président Blaise Compaoré, chassé après 27 ans de pouvoir par une insurrection populaire et réfugié en Côte d'Ivoire."
3496174	"fr_CAN_jmontr_int"	"2014-11-01 23:08:21"	"Le patron de Virgin rêve encore de tourisme spatial"	"Le patron de Virgin Richard Branson a promis samedi de poursuivre son rêve de tourisme dans l'espace, mais pas «aveuglément», dans le désert californien où s'est écrasé la veille son vaisseau SpaceShipTwo, faisant un mort et un blessé grave."
3496175	"fr_CAN_jmontr_int"	"2014-11-01 23:08:21"	"Le président Hollande débute sa visite au Canada dimanche"	"Le président de la République française, François Hollande, débutera dimanche une visite officielle au Canada du 2 au 4 novembre, qui le conduira successivement à Banff, Ottawa, Québec et Montréal."
3496511	"fr_CAN_jmontr_int"	"2014-11-02 00:08:25"	"Le nouvel homme fort du Burkina Faso déjà contesté par l'opposition"	"Le nouvel homme fort de la transition au Burkina Faso, le lieutenant-colonel Isaac Zida, a été adoubé samedi par l'armée, mais il était déjà contesté dans la soirée par l'opposition et la société civile qui appellent à une démonstration de force dimanche."
3496758	"fr_CAN_jmontr_int"	"2014-11-02 01:08:28"	"Les Kurdes irakiens se préparent à se joindre à la bataille de Kobané"	"Les combattants kurdes irakiens se préparaient samedi à se joindre à la bataille de Kobané pour aider à vaincre les jihadistes du groupe État islamique (EI), après leur entrée dans cette troisième ville kurde de Syrie dévastée par des semaines de combats."
3496757	"fr_CAN_jmontr_int"	"2014-11-02 01:08:28"	"Aux urnes, l’anxiété sous le bras"	"Pour Barack Obama, l’apocalypse porte un autre nom: élections de mi-mandat."
3497238	"fr_CAN_jmontr_int"	"2014-11-02 03:08:33"	"Boko Haram: le choc des familles des jeunes filles «converties et mariées»"	"Choquées, les familles des 219 lycéennes enlevées il y a plus de six mois par Boko Haram à Chibok, dans le nord-est du Nigeria, ont accueilli avec tristesse et fatalisme l'annonce de leur mariage forcé par le groupe islamiste."
3498646	"fr_CAN_jmontr_int"	"2014-11-02 08:08:47"	"Élections au son du canon chez les séparatistes"	"Les régions séparatistes de l'est de l'Ukraine ont commencé à voter dimanche pour élire leurs présidents et leurs parlements, sur fond d'intensification des combats, dans un scrutin soutenu par Moscou mais dénoncé par les Occidentaux et qui va compliquer les efforts de paix."
3498645	"fr_CAN_jmontr_int"	"2014-11-02 08:08:47"	"Michaëlle Jean veut «dynamiser» la Francophonie"	"La Francophonie vit un «tournant» grâce à l'émergence de l'Afrique, et il est essentiel d'«en dynamiser les potentialités» avec une stratégie économique ambitieuse, estime la Canadienne Michaëlle Jean, candidate à la tête de cette organisation internationale."
3498917	"fr_CAN_jmontr_int"	"2014-11-02 09:08:49"	"Les Roumains élisent leur président, l'indépendance de la justice en jeu"	"Les Roumains votent dimanche pour le premier tour d'une élection présidentielle dominée par des craintes d'une reprise en main de la justice par le pouvoir, un scrutin que le premier ministre social-démocrate Victor Ponta semble assuré de remporter."
3498916	"fr_CAN_jmontr_int"	"2014-11-02 09:08:49"	"Le pays ouvre une enquête après une vaste panne d'électricité"	"Les autorités du Bangladesh ont ouvert une enquête dimanche sur l'origine de la vaste panne d'électricité qui a plongé la veille le pays dans le noir, y compris les bureaux du premier ministre."
3501260	"fr_CAN_jmontr_int"	"2014-11-02 15:14:03"	"L'Est séparatiste prorusse vote en défiant Kiev"	"Les régions séparatistes de l'est de l'Ukraine votaient dimanche pour élire leurs présidents et leurs Parlements en défiant Kiev et les Occidentaux dans un scrutin qui peut mettre en cause le fragile processus de paix."
3501257	"fr_CAN_jmontr_int"	"2014-11-02 15:14:03"	"Damas intensifie ses raids aux barils d'explosifs, loin de l'attention mondiale"	"Au moment où le monde est obnubilé par la guerre contre les jihadistes du groupe État islamique (EI), le régime syrien multiplie les attaques aux barils d'explosifs qui sèment la mort parmi les civils et provoquent d'importantes destructions."
3501666	"fr_CAN_jmontr_int"	"2014-11-02 16:14:08"	"Condamnations internationales contre le pouvoir militaire"	"La communauté internationale, États-Unis en tête, a vivement condamné dimanche la prise de pouvoir annoncée par l'armée au Burkina Faso, mais l'appel de l'opposition à un rassemblement de protestation s'est soldé par un échec."
3503057	"fr_CAN_jmontr_int"	"2014-11-02 19:24:47"	"Les jihadistes exécutent plus de 200 membres d'une tribu en Irak"	"Les jihadistes du groupe État islamique (EI) ont exécuté plus de 200 membres d'une tribu sunnite dans l'ouest de l'Irak, à quelques jours des célébrations chiites de l'Achoura qui font craindre un regain de violences."
3503453	"fr_CAN_jmontr_int"	"2014-11-02 20:24:50"	"Au moins 55 morts dans un attentat suicide à la frontière avec l'Inde"	"Au moins 55 personnes sont mortes dimanche soir dans un attentat suicide à la frontière entre le Pakistan et l'Inde, deux puissances nucléaires rivales, l'attaque la plus sanglante menée cette année au «pays des purs» endeuillé au quotidien par les violences islamistes."
3503770	"fr_CAN_jmontr_int"	"2014-11-02 21:14:12"	"L'Est séparatiste légitime ses chefs, Kiev dénonce une «farce»"	"Les régions séparatistes de l'est de l'Ukraine votaient dimanche pour élire leurs présidents et leurs Parlements en défiant Kiev et les Occidentaux dans un scrutin qui peut mettre en cause le fragile processus de paix."
3503767	"fr_CAN_jmontr_int"	"2014-11-02 21:14:12"	"L'armée s'impose face à la contestation de la rue"	"L'armée s'est imposée dimanche au Burkina Faso à coups de gaz lacrymogène et de coups de feu vers le ciel face à des manifestants qui contestaient sa prise de pouvoir, trois jours après la chute du président Blaise Compaoré."
3504668	"fr_CAN_jmontr_int"	"2014-11-02 23:24:59"	"Virgin a-t-elle «ignoré» des consignes de sécurité avant l'écrasement?"	"Virgin Galactic a «ignoré» des consignes de sécurité au cours des années qui ont précédé l'accident mortel de son vaisseau SpaceShipTwo vendredi dans le désert californien, a prévenu dimanche une experte de l'espace, alors que la société assurait que les tests au sol étaient revenus «positifs»."
3505005	"fr_CAN_jmontr_int"	"2014-11-03 00:14:14"	"Hollande tente de rallier le Canada sur l'environnement"	"Le président français François Hollande a tenté dimanche de persuader le gouvernement conservateur canadien de rallier sa croisade pour l'environnement, au tout début de sa visite d'État de trois jours au Canada."
3506313	"fr_CAN_jmontr_int"	"2014-11-03 04:25:13"	"L'Américaine atteinte d'un cancer incurable a mis fin à ses jours"	"Brittany Maynard, cette jeune femme américaine de 29 ans atteinte d'un cancer du cerveau incurable, a mis fin à ses jours samedi, comme elle l'avait prévu au cours de derniers mois."
3506652	"fr_CAN_jmontr_int"	"2014-11-03 05:14:19"	"Canada et France se rejoignent pour lutter contre le terrorisme"	"Le premier ministre canadien Stephen Harper aura un allié de circonstance en la personne du président François Hollande pour défendre, lundi au Parlement à Ottawa, les premières frappes des forces aériennes canadiennes contre le groupe État islamique aux côtés de la coalition internationale."
