"ID"	"feed"	"time"	"text1"	"text2"
83672	"en_NGA_thiday_int"	"2014-01-03 05:42:21"	"Nigerian Legion Laments Deteriorating Pensioners’ Welfare"	""
83664	"en_NGA_thiday_int"	"2014-01-03 05:42:21"	"FG Crisis with Doctors Will be Resolved, Says Uduaghan"	""
83663	"en_NGA_thiday_int"	"2014-01-03 05:42:21"	"NLC Opposes Privatisation of Refineries"	""
83667	"en_NGA_thiday_int"	"2014-01-03 05:42:21"	"ASUU Commends FG on Payment of Salary Arrears"	""
83668	"en_NGA_thiday_int"	"2014-01-03 05:42:21"	"Finance Commissioner: States Can't Survive Without Funds from Federation Account"	""
83920	"en_NGA_thiday_int"	"2014-01-03 06:42:25"	"Senate to Investigate Obasanjo’s Letter to Jonathan"	""
83917	"en_NGA_thiday_int"	"2014-01-03 06:42:25"	"Gulak: Govs Seeking Tukur’s Removal Are Anti-Jonathan"	""
83918	"en_NGA_thiday_int"	"2014-01-03 06:42:25"	"FG to Appoint Surgeon-General of the Federation"	""
83919	"en_NGA_thiday_int"	"2014-01-03 06:42:25"	"Govt Backtracks, Shelves Plan to Sell Refineries"	""
86856	"en_NGA_thiday_int"	"2014-01-03 16:42:46"	"16 Die of Accident During Xmas, New Year Celebrations"	""
87161	"en_NGA_thiday_int"	"2014-01-03 17:42:47"	"Police Recover Buried Arms in Kebbi"	""
87160	"en_NGA_thiday_int"	"2014-01-03 17:42:47"	"CNPP Lauds PENGASSAN, NUPENG for Stopping Sales of Refineries"	""
87159	"en_NGA_thiday_int"	"2014-01-03 17:42:47"	"Nigeria Takes Seat at Security Council"	""
87162	"en_NGA_thiday_int"	"2014-01-03 17:42:47"	"Lagos Govt Appeals to Doctors Against Strike"	""
87507	"en_NGA_thiday_int"	"2014-01-03 18:42:49"	"Enugu Community Protests Alleged Imposition of Monarch"	""
89012	"en_NGA_thiday_int"	"2014-01-03 23:43:00"	"If Obasanjo were an ex-American President"	""
89250	"en_NGA_thiday_int"	"2014-01-04 00:43:03"	"High and Low Points of 2013 Tourism and Travel"	""
89251	"en_NGA_thiday_int"	"2014-01-04 00:43:03"	"How Absolut Open Canvas Brightened Lagos"	""
89252	"en_NGA_thiday_int"	"2014-01-04 00:43:03"	"Uzoma Nwosu-Iheme: Politics Has Destroyed People’s Pedigree In Nigeria"	""
89460	"en_NGA_thiday_int"	"2014-01-04 01:43:06"	"Upcoming Artiste Gets Hyundai iX35 SuV"	""
89459	"en_NGA_thiday_int"	"2014-01-04 01:43:06"	"MAJE AYIDA: Lord of the Fitness World"	""
89458	"en_NGA_thiday_int"	"2014-01-04 01:43:06"	"My 14 Wishes in Year 2014"	""
89462	"en_NGA_thiday_int"	"2014-01-04 01:43:06"	"Pains, Gains Of 2013"	""
89457	"en_NGA_thiday_int"	"2014-01-04 01:43:06"	"Jonathan and Nigerian Manufacturers"	""
89461	"en_NGA_thiday_int"	"2014-01-04 01:43:06"	"My 2014 Agenda"	""
89456	"en_NGA_thiday_int"	"2014-01-04 01:43:06"	"An Amanda Hocking Interview"	""
89455	"en_NGA_thiday_int"	"2014-01-04 01:43:06"	"Kindle Self-publishing as an Option in 2014"	""
89618	"en_NGA_thiday_int"	"2014-01-04 02:43:08"	"Tales Of Romance Trail D-Banj, Genevieve Nnaji"	""
89615	"en_NGA_thiday_int"	"2014-01-04 02:43:08"	"Thrills And Frills Of 2013 Calabar Carnival"	""
89616	"en_NGA_thiday_int"	"2014-01-04 02:43:08"	"Fragrance: Doing Her Things Differently"	""
89614	"en_NGA_thiday_int"	"2014-01-04 02:43:08"	"Bamanga Tukur: The Battle Of His Life"	""
89617	"en_NGA_thiday_int"	"2014-01-04 02:43:08"	"BIKIYA’S World of Movies and Music"	""
89779	"en_NGA_thiday_int"	"2014-01-04 03:43:10"	"New Automotive Policy Good For Nigeria"	""
