"pl_POL_tvn24_int" "2017-07-31 13:40:47" """Przyjmijmy ranne dzieci z mamusiami"". Apel honorowej obywatelki Warszawy" "
                    
                     <img src=""https://r-scale-b7.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p2/i/b29eed44276144e4e8103a661f9a78b7/3ffee7cb-ff7a-40b6-a18c-656cf4a1f6ac.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Wanda Traczyk-Stawska, uczestniczka Powstania Warszawskiego, zaapelowała o przyjęcie rannych dzieci. Wezwanie wygłosiła podczas uroczystości nadania tytułu Honorowego Obywatela Warszawy na Zamku Królewskim.
                    
                "
"pl_POL_tvn24_int" "2017-07-31 13:02:06" "Ponad tysiąc osób zatrzymanych w Turcji" "
                    
                     <img src=""https://r-scale-e2.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/b29eed44276144e4e8103a661f9a78b7/369e2a8c-f775-401b-ba4d-2e5f18b1f5cc.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Tureckie władze zatrzymały w weekend 1098 osób, które mają mieć związek z bojownikami lub nieudanym puczem z zeszłego roku - poinformowało w poniedziałek ministerstwo spraw wewnętrznych tego kraju.
                    
                "
"pl_POL_tvn24_int" "2017-07-31 12:36:05" "Ikona kina, Jeanne Moreau, nie żyje" "
                    
                     <img src=""https://r-scale-35.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/b29eed44276144e4e8103a661f9a78b7/aa44804a-c916-4ede-8942-cfa49defe268.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Jeanne Moreau została znaleziona martwa w swoim mieszkaniu w Paryżu - powiedziała w poniedziałek agencji AFP mer 8. dzielnicy, Jeanne d'Hauteserre. Aktorka miała 89 lat.
                    
                "
"pl_POL_tvn24_int" "2017-07-31 12:35:00" "Pędząca zakonnica zostawiła konkurencję w tyle.
Wybraliście najciekawsze wideo tygodnia w tvn24.pl" "
                    
                     <img src=""https://r-scale-7a.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/b29eed44276144e4e8103a661f9a78b7/505f5b7f-fe4c-47b8-a5eb-2065c5476340.jpeg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Zakonnica pędząca przez Hiszpanię zdobyła 49 procent głosów i zdecydowanie zwyciężyła w plebiscycie na najciekawsze wideo tygodnia w tvn24.pl. Na drugim miejscu z 21 procentami głosów znalazł Maciej Maleńczuk, który zaśpiewał dla protestujących przed Pałacem Prezydenckim. Trzecie miejsce zajęło wzruszające przyrzeczenie ""nowej mamy"" i łzy jej pasierba (18 procent głosów). 
                    
                "
"pl_POL_tvn24_int" "2017-07-31 12:11:00" "Wycinają, choć jest zakaz. ""Prawdopodobnie nie rozumiemy się w sprawach podstawowych""" "
                    
                     <img src=""https://r-scale-a9.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/b29eed44276144e4e8103a661f9a78b7/a9af8d44-ee63-41ce-a427-ce7c6528cd80.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Nie pozwolimy się obrażać tym, którzy nie znają praw przyrodniczych - stwierdził minister środowiska Jan Szyszko, odnosząc się do wydanego przez unijne instytucje zakazu prowadzenia wycinki w Puszczy Białowieskiej. - Działamy zgodnie z prawem - dodał i zapewnił, że Lasy Państwowe ""wykonują tylko i wyłącznie działania związane z zadaniami ochronnymi"".
                    
                "
"pl_POL_tvn24_int" "2017-07-31 11:33:00" "Brutalnie potraktowali 82-latkę, stracą pracę. ""W policji nie ma miejsca dla takich funkcjonariuszy""" "
                    
                     <img src=""https://r-scale-a5.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/851300ee84c2b80ed40f51ed26d866fc/a5afa465-7090-44d4-8454-173d451de202.jpeg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Policjant i policjantka z Wrocławia, którzy w brutalny sposób potraktowali 82-letnią kobietę stracą pracę. Komendant wrocławskiej policji zdecydował o wszczęciu postępowania administracyjnego w kierunku wydalenia funkcjonariuszy ze służby. 
                    
                "
"pl_POL_tvn24_int" "2017-07-30 16:07:00" "Nastolatkowie pobili policjanta. Zostali aresztowani" "
                    
                     <img src=""https://r-scale-5b.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/851300ee84c2b80ed40f51ed26d866fc/fae36620-389a-433d-bfa3-550f98e95807.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    - Sąd Rejonowy w Szczecinku (woj. zachodniopomorskie) zdecydował w niedzielę o zastosowaniu aresztu tymczasowego wobec trzech mężczyzn, którzy w czwartek w nocy pobili policjanta - powiedział szef szczecineckiej prokuratury Jerzy Sajchta.
                    
                "
"pl_POL_tvn24_int" "2017-07-30 14:35:00" "Te skrzypce są warte milion złotych. 
""To ferrari wśród instrumentów""" "
                    
                     <img src=""https://r-scale-6d.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/851300ee84c2b80ed40f51ed26d866fc/e78b34a7-2dd8-4477-ad3a-f658c204599c.png?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Warte milion złotych, zabytkowe skrzypce z pracowni słynnego włoskiego lutnika Carla Giuseppe Testore, trafiły w ręce koncertmistrzów z kaliskiej filharmonii. Instrument z 1711 roku jest w doskonałym stanie - wysokiej jakości drewno nie ma ani jednego pęknięcia. Skrzypce właśnie wróciły z Włoch, gdzie zostały profesjonalnie ""ustawione"". To wszystko sprawia, że każdy meloman będzie zachwycony ich dźwiękiem.
                    
                "
"pl_POL_tvn24_int" "2017-07-29 21:55:27" "Timothy Snyder" "
                    
                     <img src=""https://r-scale-b2.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/851300ee84c2b80ed40f51ed26d866fc/2e0d0dfc-2a0d-40e5-9a36-db5eae1dbd4b.png?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Prowadził Maciej Wierzyński.
                    
                "
"pl_POL_tvn24_int" "2017-07-29 16:02:03" "Piekło. Najwyższy stopień ostrzeżeń przed upałami w Polsce" "
                    
                     <img src=""https://r-scale-c2.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p5/i/851300ee84c2b80ed40f51ed26d866fc/aa75d111-7a5a-4ad0-a989-5343e4f65e2f.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    W nadchodzącym tygodniu - od niedzieli do następnej soboty - temperatury będą niebezpiecznie wysokie. Zalecana jest najwyższa ostrożność.
                    
                "
"pl_POL_tvn24_int" "2017-07-15 15:46:00" "Niesamowity solarny bolid zbudowali w Łodzi. Zobacz, jak wygląda w środku" "
                    
                     <img src=""https://r-scale-6e.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/7137debd45ae4d0ab9aa953017286b20/45c25c1d-074b-4f6e-a316-3394c48b3131.png?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    To jedyny taki pojazd solarny w Polsce, a stworzyli go studenci Politechniki Łódzkiej. - Wszystko odbywa się za pomocą energii elektrycznej, nie potrzeba tutaj ani kropli benzyny - mówi w rozmowie z TVN24 Damian z ""Lodz Solar Team"". Nowoczesny bolid Eagle Two już za kilka miesięcy weźmie udział w wyścigu w Australii.
                    
                "
"pl_POL_tvn24_int" "2017-03-07 19:25:59" """Kwota nieprawdopodobnie kosmiczna"". Nowy rekord Wielkiej Orkiestry Świątecznej Pomocy" "
                    
