"ID"	"feed"	"time"	"text1"	"text2"	"TAG_country"	"TAG_ebola"
222769	"en_AUS_austra_int"	"2014-01-23 02:27:52"	"'Toxic digital world' killed schoolgirl"	"A MOTHER urged social networking websites to do more to protect vulnerable young people, after the suicide of her daughter."	""	""
227385	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"It's do or die, vow Kiev activists"	"UKRAINE'S opposition threatened to go on the attack yesterday unless the government agreed to concessions to quell protests."	"UKR"	""
227386	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"India rocked again by rape case"	"A 20-YEAR-OLD Indian woman has been gang-raped in her remote west Bengal village, reportedly on the orders of a tribal council."	"IND"	""
227387	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"Syrian rivals trade barbs at talks"	"SYRIA'S peace conference moved into a second day with the warring sides showing no willingness to compromise."	"SYR"	""
227388	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"Split over need to see Israel as Jewish"	"A SPLIT has emerged between Israel's President Shimon Peres and Prime Minister Benjamin Netanyahu."	"ISR"	""
227389	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"South Sudan rebels vow to fight to end"	"SHOT nine times and with two limbs encased in plaster, Daniel Puok claims he hasn't had enough of the violence in Sudan."	"SSD"	""
227389	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"South Sudan rebels vow to fight to end"	"SHOT nine times and with two limbs encased in plaster, Daniel Puok claims he hasn't had enough of the violence in Sudan."	"SDN"	""
227390	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"Faithful haute under the collar"	"THOUSANDS of hours of haute couture work burst on to the catwalks yesterday for dramatic shows at Paris Fashion Week."	""	""
227391	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"Papal notes 'reveal part of his soul'"	"POPE John Paul II's secretary ""did not have the courage"" to burn all of the pontiff's notes after his death."	""	""
227392	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"Faux mating season for Chinese singles"	"THOUSANDS of single Chinese people are advertising online for fake partners to take home for Chinese New Year."	"CHN"	""
227393	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"Grandmother's prayer code cracked online"	"A COMMUNITY website was able to provide answers for the family."	""	""
227394	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"Texas executes Mexican killer"	"A MEXICAN man has been executed in Texas for killing a Houston police officer, despite pleas from the Mexican government."	"MEX"	""
227394	"en_AUS_austra_int"	"2014-01-23 15:28:43"	"Texas executes Mexican killer"	"A MEXICAN man has been executed in Texas for killing a Houston police officer, despite pleas from the Mexican government."	"USA"	""
229905	"en_AUS_austra_int"	"2014-01-23 21:28:38"	"Bieber arrested for drunk drag-racing"	"POP star Justin Bieber has been charged with drag-racing down a Miami street while under the influence of alcohol, and resisting arrest."	""	""
230287	"en_AUS_austra_int"	"2014-01-23 22:28:38"	"Three dead, 30 missing in Quebec fire"	"A FIRE at a nursing home in Quebec has killed three people, while fears are held for 30 more who are missing."	"CAN"	""
230749	"en_AUS_austra_int"	"2014-01-23 23:28:38"	"South Sudan, rebels sign ceasefire"	"SOUTH Sudan's government and rebels signed a ceasefire deal that leaders hope will halt five weeks of warfare."	"SDN"	""
230749	"en_AUS_austra_int"	"2014-01-23 23:28:38"	"South Sudan, rebels sign ceasefire"	"SOUTH Sudan's government and rebels signed a ceasefire deal that leaders hope will halt five weeks of warfare."	"SSD"	""
231143	"en_AUS_austra_int"	"2014-01-24 00:28:37"	"'Mobster' arrested over famed air heist"	"AN elderly reputed mobster has been charged in New York over the $6 million, 1978 airport robbery dramatised in Martin Scorsese's movie ""Goodfellas."""	""	""
231144	"en_AUS_austra_int"	"2014-01-24 00:28:37"	"US orders review of nuclear forces"	"DEFENCE Secretary Chuck Hagel has ordered a sweeping review of the US nuclear force after a series of embarrassing incidents."	"USA"	""
231145	"en_AUS_austra_int"	"2014-01-24 00:28:37"	"Nations ready to send Syria peacekeepers"	"SOME countries are willing to send peacekeeping troops to Syria if the current conflict is resolved, says US Secretary of State John Kerry."	"SYR"	""
231146	"en_AUS_austra_int"	"2014-01-24 00:28:37"	"Mother 'killed baby' in hospital"	"A SWISS woman detained by Spanish authorities and taken to a hospital with her baby allegedly cut the boy's throat with a hidden knife."	""	""
231147	"en_AUS_austra_int"	"2014-01-24 00:28:37"	"Johansson caned over Israeli deal"	"OXFAM is criticising Scarlett Johansson over her new ad campaign for an Israeli company which operates in the West Bank."	"ISR"	""
231454	"en_AUS_austra_int"	"2014-01-24 01:28:38"	"Mobster arrested over famed air heist"	"A US mobster has been charged over the spectacular 1978 cash and jewellery airport heist immortalised in Martin Scorsese's movie ""Goodfellas.''"	""	""
231455	"en_AUS_austra_int"	"2014-01-24 01:28:38"	"Ukraine seeks way out of deadly crisis"	"UKRAINE'S President Viktor Yanukovych has held emergency talks to try to end a bloody standoff with protesters in Kiev."	"UKR"	""
231737	"en_AUS_austra_int"	"2014-01-24 02:28:37"	"Berlusconi investigated for witness tampering"	"FORMER Italian PM Silvio Berlusconi is being investigated for tampering with witnesses in his trial over sex with an underage prostitute."	"ITA"	""
231738	"en_AUS_austra_int"	"2014-01-24 02:28:37"	"Celebrity claim can't save Liberace's ex"	"A FORMER lover of Liberace who was the subject of a movie on the pianist's life has been jailed for failing a drug test while on probation."	""	""
231739	"en_AUS_austra_int"	"2014-01-24 02:28:37"	"'I helped tear the US apart'"	"SHOCK jock Glenn Beck, one of the noisiest critics of the Obama Administration, has shocked again by admitting he fuelled US disunity."	"USA"	""
232080	"en_AUS_austra_int"	"2014-01-24 03:28:36"	"Quebec braces for 'high' fire death toll"	"THE death toll at a Quebec nursing home fire, which is at three, is expected to be high as the search continues for 30 missing people."	"CAN"	""
232472	"en_AUS_austra_int"	"2014-01-24 05:28:58"	"Stethoscopes may soon be obsolete"	"TAKE a deep breath - leading heart experts have given the stethoscope a terminal diagnosis."	""	""
232811	"en_AUS_austra_int"	"2014-01-24 06:28:57"	"30 feared dead in aged home blaze"	"CANADIAN firefighters searched the ashes of a retirement home after it burned down on a bleak midwinter night, leaving more than 30 residents feared dead."	""	""
232812	"en_AUS_austra_int"	"2014-01-24 06:28:57"	"Journalist's detention extended"	"EGYPTIAN authorities have extended the detention of Australian journalist Peter Greste on suspicion of breaching the country's security."	""	""
233214	"en_AUS_austra_int"	"2014-01-24 07:28:57"	"Dad doubles dowry for lesbian daughter"	"THE father of Asia's most famous lesbian has doubled his reward to a male suitor, offering $148m to any man who can charm Gigi Chao into abandoning her wife."	""	""
233541	"en_AUS_austra_int"	"2014-01-24 08:28:56"	"Over 30 feared dead in aged home blaze"	"CANADIAN firefighters searched the ashes of a retirement home after it burned down on a bleak midwinter night, leaving more than 30 residents feared dead."	""	""
236120	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"Deadly car-bomb at Cairo police HQ"	"A CAR-bomb struck Cairo police headquarters yesterday, killing at least four people."	"EGY"	""
236121	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"Jakarta grapples with refugee crisis"	"INDONESIA is enduring one of its longest series of volcanic eruptions in more than 30 years, leading to a growing refugee crisis."	"IDN"	""
236122	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"Rebels snub Syrian peace talks"	"EFFORTS to hold talks between the warring Syrian sides failed last night after the main opposition group refused to attend the Geneva meeting."	"SYR"	""
236123	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"New rape furore as India celebrates girls"	"India celebrated National Day of the Girl Child yesterday amid new outrage over a village court-ordered gang rape of a woman."	"IND"	""
236124	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"Talks fail but Kiev truce holds"	"UKRAINIAN protesters expanded their protest camp and barricades yesterday."	"UKR"	""
236125	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"Anti-graft activist Xu facing jail"	"DETAINED Chinese human rights lawyer Xu Zhiyong will learn his fate tomorrow."	""	""
236126	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"Syrian complexities owing to a map"	"FROM his farmyard porch, Abu Hussein watches the war pass back and forth across a border."	"SYR"	""
236127	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"US phone data collection 'illegal'"	"A REVIEW panel has told Barack Obama to abandon the program."	"USA"	""
236128	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"Troubled Kirchner returns to public eye"	"PRESIDENT Cristina Fernandez de Kirchner of Argentina was seen in public for the first time in 42 days this week."	""	""
236129	"en_AUS_austra_int"	"2014-01-24 15:28:52"	"Abusive Bieber on drink-driving charge"	"POP star Justin Bieber waved to fans as he left a US court where he faced a drink- driving charge."	""	""
240213	"en_AUS_austra_int"	"2014-01-25 04:29:19"	"Talks fail to dampen Ukraine's fury"	"RIOTS have spread to nearly half of Ukraine as protesters rejected the small concessions promised by President Yanukovych."	"UKR"	""
240214	"en_AUS_austra_int"	"2014-01-25 04:29:19"	"Foetus not viable, hospital admits"	"A US judge has ordered a hospital to remove life-support from a pregnant woman it kept on a respirator against her family's wishes."	""	""
243209	"en_AUS_austra_int"	"2014-01-25 17:29:12"	"Deaths in rival Egypt protests"	"DEADLY clashes have erupted in Egypt as rival demonstrations were held on the anniversary of the 2011 revolt that toppled Hosni Mubarak."	"EGY"	""
243210	"en_AUS_austra_int"	"2014-01-25 17:29:12"	"Talks as Ukraine protesters warned"	"POLICE in Ukraine will consider all anti-government protesters in central Kiev as extremist groups."	"UKR"	""
243211	"en_AUS_austra_int"	"2014-01-25 17:29:12"	"Rebels in South Sudan 'break pact'"	"SOUTH Sudan's government has accused rebel forces of breaking a ceasefire, less than 24 hours after it began."	"SDN"	""
243211	"en_AUS_austra_int"	"2014-01-25 17:29:12"	"Rebels in South Sudan 'break pact'"	"SOUTH Sudan's government has accused rebel forces of breaking a ceasefire, less than 24 hours after it began."	"SSD"	""
243441	"en_AUS_austra_int"	"2014-01-25 18:29:12"	"Syria fighting as talks start"	"SYRIA'S air force struck rebel-held areas around Damascus and Aleppo, a monitoring group said, as face-to-face peace talks tentatively began in Switzerland."	"SYR"	""
243442	"en_AUS_austra_int"	"2014-01-25 18:29:12"	"Australian writes of detention"	"AUSTRALIAN journalist Peter Greste reportedly says his detention and that of two colleagues in an Egyptian jail is continuing despite any charges."	"AUS"	""
243443	"en_AUS_austra_int"	"2014-01-25 18:29:12"	"Chad sectarian fighting resumes"	"MORE Christian-Muslim violence has erupted in the Central African Republic, forcing new interim president Catherine Samba Panza to take time out from talks on forming a government tasked with ending the bloodshed."	"TCD"	""
243727	"en_AUS_austra_int"	"2014-01-25 19:29:12"	"US mall shooting leaves 3 dead"	"AT LEAST three people are confirmed dead in a shooting at a shopping mall near Washington. '"	"USA"	""
243728	"en_AUS_austra_int"	"2014-01-25 19:29:12"	"Philippines peace deal nears"	"THE government in the Philippines and Muslim rebels have cleared the last hurdle in long-running peace negotiations."	"PHL"	""
243729	"en_AUS_austra_int"	"2014-01-25 19:29:12"	"Libya reports casualties, kidnapping"	"TWO weeks of clashes in western and southern Libya have killed at least 154 people and wounded 463."	"LBY"	""
243730	"en_AUS_austra_int"	"2014-01-25 19:29:12"	"Upsurge of violence in Iraq"	"SHELLING and bombings across Iraq have killed 28 people and militants blew up a key bridge linking the capital to the north, the latest in a surge of violence."	"IRQ"	""
243731	"en_AUS_austra_int"	"2014-01-25 19:29:12"	"Chad sectarian fighting resumes"	"MORE Christian-Muslim violence has erupted in the Central African Republic, forcing President Catherine Samba Panza to take time out from talks."	"TCD"	""
243959	"en_AUS_austra_int"	"2014-01-25 20:29:11"	"Ukraine power-sharing offer"	"UKRAINE'S President Viktor Yanukovych has offered an opposition leader, Arseniy Yatsenyuk, the post of prime minister."	"UKR"	""
243960	"en_AUS_austra_int"	"2014-01-25 20:29:11"	"It's over: Hollande confirms split"	"FRANCE'S President Francois Hollande says he has split with his longstanding partner Valerie Trierweiler after his affair with a young actress."	"FRA"	""
244601	"en_AUS_austra_int"	"2014-01-25 23:29:09"	"Aid the focus as Syria talks begin"	"SYRIA'S regime and opposition discussed sending aid to residents in the embattled city of Homs as UN-sponsored peace talks inched forward in Geneva."	"SYR"	""
244815	"en_AUS_austra_int"	"2014-01-26 00:29:08"	"Deaths in rival Egypt protests"	"AT least 29 people have been killed in clashes in Egypt during rival rallies on the anniversary of the 2011 revolt that toppled Hosni Mubarak."	"EGY"	""
244816	"en_AUS_austra_int"	"2014-01-26 00:29:08"	"Ukraine power-sharing offer"	"OPPONENTS of Ukrainian President Viktor Yanukovych have vowed to maintain protests despite his offer of concessions, including the post of PM."	"UKR"	""
245269	"en_AUS_austra_int"	"2014-01-26 03:29:06"	"Journalist's letter smuggled to family"	"AN Australian journalist held in solitary confinement in Egypt says he's been caught in the middle of a campaign to silence critics of the government."	""	""
245270	"en_AUS_austra_int"	"2014-01-26 03:29:06"	"Briton fired after 'brain explosion'"	"THE Porsche-driving Briton who caused uproar in Singapore by insulting poor people and taxi drivers on Facebook has been sacked and left for Australia."	"GBR"	""
245271	"en_AUS_austra_int"	"2014-01-26 03:29:06"	"Mall gunman may have meant to kill more"	"THREE people died and five others have been injured in a shooting at a popular shopping mall outside Washington."	""	""
248026	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Karzai, dossier doubt fuel US ire"	"THE US-Afghan relationship has reached a rancorous crescendo."	"USA"	""
248027	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Kiev protesters win concessions"	"PRESIDENT Viktor Yanukovych met with Ukrainian opposition leaders yesterday and offered them concessions."	"UKR"	""
248028	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Thai poll stations blocked"	"THAI anti-government protesters besieged polling stations in Bangkok yesterday, forcing dozens to close."	"THA"	""
248029	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Foes in 'half-step to peace'"	"IN painstakingly choreographed encounters, Syria's government and opposition have faced each other for the first time."	""	""
248030	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Hollande makes the private public"	"FRENCH President Francois Hollande has split with Valerie Trierweiler after his affair with an actress nearly 20 years his junior."	"FRA"	""
248031	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Neanderthal DNA link to modern ails"	"NEANDERTHAL genes might be linked to life-threatening diseases such as cancer and diabetes."	""	""
248032	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Light can escape from black hole: Hawking"	"STEPHEN Hawking has suggested that black holes are not always the final graveyard for the light and matter sucked into them."	""	""
248033	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Letters reveal Himmler's soft side"	"A CACHE of Heinrich Himmler's love letters that has emerged in a Tel Aviv vault provides an astonishing insight into the life."	""	""
248034	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Egypt clashes fire up"	"AT least 49 people have been killed in 24 hours of clashes that erupted during rival rallies, Egypt's Health Ministry said last night."	"EGY"	""
248035	"en_AUS_austra_int"	"2014-01-26 16:28:56"	"Syrians are only just surviving"	"THE Geneva meeting has achieved little."	"SYR"	""
249231	"en_AUS_austra_int"	"2014-01-26 21:28:54"	"Breakthrough in Syria talks"	"SYRIA has agreed to allow women and children to leave besieged rebel-held areas of the central city of Homs, the UN says."	"SYR"	""
249810	"en_AUS_austra_int"	"2014-01-26 23:28:53"	"Early election for Egypt after carnage"	"EGYPT has announced early presidential elections likely to anoint the general who overthrew Mohammed Morsi."	"EGY"	""
250356	"en_AUS_austra_int"	"2014-01-27 01:28:51"	"Brain dead woman off life-support"	"THE family of a brain dead, pregnant Texas woman says she has been removed from life support after a judge's ruling."	""	""
251184	"en_AUS_austra_int"	"2014-01-27 04:28:48"	"Rap duo dominates Grammys"	"MACKLEMORE & Ryan Lewis are cleaning up at the Grammys which has kicked off with a steamy number from Beyonce."	""	""
251415	"en_AUS_austra_int"	"2014-01-27 05:28:47"	"Kiwi Lorde joins Grammy royalty"	"NEW Zealand's 17-year-old pop starlet Lorde has edged some illustrious rivals to win a Grammy for her song Royals."	""	""
251696	"en_AUS_austra_int"	"2014-01-27 06:28:46"	"Kiwi Lorde joins Grammy royalty"	"NEW Zealand's 17-year-old pop starlet Lorde has edged some illustrious rivals to win a pair of Grammy awards for her song Royals."	""	""
252033	"en_AUS_austra_int"	"2014-01-27 07:28:46"	"Kiwi Lorde joins Grammy royalty"	"NEW Zealand teenager Lorde joined music's elite by winning a pair of Grammys, while French duo Daft Punk collected the night's major awards."	""	""
254873	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"Ukraine rebels say offer 'not enough'"	"THE Ukrainian opposition says a compromise deal offered by President Viktor Yanukovych was not enough to end the country's crisis."	"UKR"	""
254874	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"Trierweiler likely to claim compo"	"THERE are claims Francois Hiollande will have to pay Valerie Trierweiler compensation for humiliation and loss of earnings"	""	""
254875	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"Assad issue looms over talks"	"WARRING factions in Syria will be asked to consider a possible transfer of power following agreements reached in Geneva yesterday."	""	""
254876	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"Obama ready to stamp his authority"	"BARACK Obama's State of the Union address tomorrow will seek to shift the public's souring view of his leadership."	"USA"	""
254877	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"Kim purges 'traitor's family'"	"SINCE the execution of Kim Jong-un's powerful uncle Jang Song-thaek last month, all his relatives, including children, have been murdered."	""	""
254878	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"Veteran diplomat may save Syria"	"LAKHDAR Brahimi may be on the verge of achieving a breakthrough in Syria."	"SYR"	""
254879	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"Indian car tsar falls to his death"	"KARL Slym, the British-born managing director of India's troubled Tata Motors, fell to his death on Sunday."	"IND"	""
254880	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"Tsunami kids have stress effects"	"ONE in four nursery school children caught up in Japan's 2011 tsunami disaster has psychiatric problems, a report says."	""	""
254881	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"South Sudan peace shaky"	"A THREE-DAY-OLD ceasefire in South Sudan is still not firmly in place, the foreign minister of Norway said yesterday."	"SDN"	""
254881	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"South Sudan peace shaky"	"A THREE-DAY-OLD ceasefire in South Sudan is still not firmly in place, the foreign minister of Norway said yesterday."	"SSD"	""
254882	"en_AUS_austra_int"	"2014-01-27 15:28:41"	"US ponders CAR sanctions"	"THE US was weighing ""targeted"" sanctions against those fuelling violence in strife-torn Central African Republic."	"USA"	""
255245	"en_AUS_austra_int"	"2014-01-27 16:28:41"	"Athletes should 'speak out, not disrupt'"	"IOC president Thomas Bach has encouraged Olympic athletes wishing to make a political protest to speak out, rather than upstage a medal presentation."	""	""
257329	"en_AUS_austra_int"	"2014-01-27 21:28:39"	"Trierweiler likely to claim compo"	"THERE are claims Francois Hollande will have to pay Valerie Trierweiler compensation for humiliation and loss of earnings"	""	""
257704	"en_AUS_austra_int"	"2014-01-27 22:28:38"	"Talk deadlock over Syria power transfer"	"NEITHER side is walking away from UN Syrian peace talks, despite a stalemate over political transition."	"SYR"	""
257705	"en_AUS_austra_int"	"2014-01-27 22:28:38"	"Egypt's army backs chief for presidency"	"EGYPT'S military has backed Abdel Fattah al-Sisi to run for the presidency, which he is assured to win after ousting the nation's leader in July."	"EGY"	""
257706	"en_AUS_austra_int"	"2014-01-27 22:28:38"	"Cloth relic of pope's blood stolen"	"A RELIGIOUS relic stained with Polish pope John Paul II's blood has been stolen from a church in Italy."	"VAT"	""
257707	"en_AUS_austra_int"	"2014-01-27 22:28:38"	"'Unhealthy access' to Jude Law's life"	"A FAMILY member is said to have sold details of actor Jude Law's life to journalists, a UK court has heard."	""	""
258131	"en_AUS_austra_int"	"2014-01-27 23:28:37"	"Laundering charge for Bitcoin dealers"	"TWO Bitcoin exchange dealers have been charged in the US over money laundering on the Silk Road website."	""	""
258132	"en_AUS_austra_int"	"2014-01-27 23:28:37"	"'Don't worry about me'"	"FORMER French first lady Valerie Trierweiler doesn't know what life has in store for her after Francois Hollande declared their relationship over."	""	""
258499	"en_AUS_austra_int"	"2014-01-28 00:28:36"	"Ukraine protesters score a win"	"UKRAINE's beleaguered president will scrap harsh anti-protest laws that set off deadly clashes in the past week."	"UKR"	""
258500	"en_AUS_austra_int"	"2014-01-28 00:28:36"	"Captain 'stayed away' from Concordia"	"A RESCUE official has told how the captain of the abandoned Costa Concordia refused offers to return to the stricken ship."	""	""
258821	"en_AUS_austra_int"	"2014-01-28 01:28:35"	"Internet giants strike disclosure deal"	"THE US government and top internet firms have done a deal on revealing how often they are ordered to turn over customer information."	""	""
258822	"en_AUS_austra_int"	"2014-01-28 01:28:35"	"US, British spies targeting mobile apps"	"US and British security agencies are tapping phone apps to get personal data, documents leaked by Edward Snowden show."	"GBR"	""
258822	"en_AUS_austra_int"	"2014-01-28 01:28:35"	"US, British spies targeting mobile apps"	"US and British security agencies are tapping phone apps to get personal data, documents leaked by Edward Snowden show."	"USA"	""
258823	"en_AUS_austra_int"	"2014-01-28 01:28:35"	"$5.3m for glue injected into brain"	"A LONDON children hospital has agreed to pay out $5.33 million to a girl who had glue injected into her brain."	""	""
259080	"en_AUS_austra_int"	"2014-01-28 02:28:35"	"'Line-perfect' Dench can't read script"	"CREW on the set of Philomena have praised Judi Dench's performance as inspirational given her deteriorating eyesight."	""	""
259642	"en_AUS_austra_int"	"2014-01-28 04:30:01"	"Marlboro Man dies from smoking"	"ACTOR Eric Lawson has become the latest ""Marlboro Man"" to die from a lung disease."	""	""
260694	"en_AUS_austra_int"	"2014-01-28 07:29:59"	"Nun faces fallout from nuclear protest"	"A US nun, 83, will learn today if she will spend the rest of her life in jail over a break-in at a nuclear weapons warehouse."	""	""
260695	"en_AUS_austra_int"	"2014-01-28 07:29:59"	"Tarantino lashes out over script leak"	"QUENTIN Tarantino is suing a gossip website over a post that directed readers to a leaked copy of the Oscar-winning screenwriter's latest movie."	""	""
261290	"en_AUS_austra_int"	"2014-01-28 09:29:58"	"Folk inspiration Pete Seeger dies"	"AMERICAN troubadour, folk music singer and activist Pete Seeger has died at a hospital in New York. He was 94."	""	""
261291	"en_AUS_austra_int"	"2014-01-28 09:29:58"	"Uproar over love life of PM's son"	"NEWS that the PM's son is dating a non-Jewish Norwegian has sparked furious debate in Israel over intermarriage."	""	""
261292	"en_AUS_austra_int"	"2014-01-28 09:29:58"	"'Don't worry about me'"	"FORMER French first lady Valerie Trierweiler is unsure about her future after Francois Hollande declared their relationship over."	""	""
263743	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Syrian rebels reach out to Russia"	"SYRIA'S opposition is launching a high-stakes charm offensive towards Russia."	"RUS"	""
263743	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Syrian rebels reach out to Russia"	"SYRIA'S opposition is launching a high-stakes charm offensive towards Russia."	"SYR"	""
263744	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Ukraine PM resigns to ease crisis"	"UKRAINE Prime Minister Mykola Azarov resigned last night in a bid to defuse his country's deadly crisis and preserve its unity."	"UKR"	""
263745	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Activist China lawyer fights jail term"	"JAILED Chinese human rights lawyer Xu Zhiyong will appeal the four-year prison sentence he was handed."	"CHN"	""
263746	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Family held as police hunt rapist"	"THE family of a Sri Lankan man wanted for the alleged rape of an Australian tourist in the southern town of Ambalangoda are being held by police."	""	""
263747	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Obama to narrow can-do focus"	"BARACK Obama's State of the Union address today is likely to jettison the bold legislative agenda he laid out a year ago."	"USA"	""
263748	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Thailand to proceed with poll"	"THAILAND'S government vowed to push ahead with controversial elections this weekend."	"THA"	""
263749	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Ditched first lady follows Diana"	"VALERIE Trierweiler spent yesterday with malnourished babies in what may be an audition for a role in charity work."	""	""
263750	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"General assured of being president"	"SISI responding to 'the call of duty'."	""	""
263751	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Seeger inspired Dylan and The Boss"	"PETE Seeger liked to quote Tom Joad, the character from John Steinbeck's The Grapes of Wrath, when talking about his career."	""	""
263752	"en_AUS_austra_int"	"2014-01-28 15:29:54"	"Recluse to return Nazi looted art"	"THE man who hoarded artworks obtained by his father in the Nazi era has conceded that he is willing to return them."	""	""
264200	"en_AUS_austra_int"	"2014-01-28 16:29:53"	"Family held as police hunt rapist"	"THE family of a Sri Lankan man wanted for the alleged rape of an Australian tourist in the town of Ambalangoda are being held by police."	""	""
266685	"en_AUS_austra_int"	"2014-01-28 22:29:49"	"Aid impasse stalls Syria talks"	"PEACE talks have been cut short over Syrian government anger about a US decision to resume aid to the opposition."	"SYR"	""
267120	"en_AUS_austra_int"	"2014-01-28 23:29:48"	"Egypt's Morsi defiant as trial begins"	"AN angry Mohammed Morsi has appeared in a glass cage as he stood trial over a 2011 prison break."	"EGY"	""
267121	"en_AUS_austra_int"	"2014-01-28 23:29:48"	"Runaway French teen jihadists back home"	"TWO French school students who ran away to fight in Syria are back home with some explaining to do."	"FRA"	""
267122	"en_AUS_austra_int"	"2014-01-28 23:29:48"	"Ireland to pay for school abuse"	"AN Irish woman who suffered sexual abuse at a Catholic-run state primary school in the 1970s has won a landmark victory."	"IRL"	""
267521	"en_AUS_austra_int"	"2014-01-29 00:29:47"	"Bank data virus creator pleads guilty"	"A RUSSIAN man has pleaded guilty to creating a virus to steal bank account data that infected 1.4 million computers."	""	""
267522	"en_AUS_austra_int"	"2014-01-29 00:29:47"	"Motley Crew quits, vowing no returns"	"MOTLEY Crue is so intent on hanging up its guitars for good the band has signed a legal agreement promising to do so."	""	""
267523	"en_AUS_austra_int"	"2014-01-29 00:29:47"	"Live TV grope claim 'illogical'"	"BRITISH disc jockey Dave Lee Travis says claims that he groped a young woman live on BBC television are ""insane""."	""	""
267799	"en_AUS_austra_int"	"2014-01-29 01:29:47"	"Motley Crue quits, vowing no returns"	"MOTLEY Crue is so intent on hanging up its guitars for good the band has signed a legal agreement promising to do so."	""	""
267800	"en_AUS_austra_int"	"2014-01-29 01:29:47"	"Bra only unclips if you're hooked"	"A JAPANESE lingerie company has produced a bra they claim will only unlock when the wearer is really in love."	""	""
268382	"en_AUS_austra_int"	"2014-01-29 03:29:47"	"Teenage star laments 'lecherous gaze'"	"TEENAGE Grammy-winning singer Lorde has arrived home in New Zealand and complained about pushy media and the industry's ""lecherous'' gaze."	""	""
268697	"en_AUS_austra_int"	"2014-01-29 04:29:46"	"Obama champions US middle class"	"BARACK Obama has vowed to reverse a tide of economic inequality as he attempts to revive his stumbling second term."	"USA"	""
268698	"en_AUS_austra_int"	"2014-01-29 04:29:46"	"Girl, 16, survives 915m skydive fall"	"A TEENAGER has survived after plummeting more than 915m to the ground in a skydiving accident in the US."	""	""
268969	"en_AUS_austra_int"	"2014-01-29 05:29:46"	"Japan navy loses $5.7m submarine"	"JAPAN has admitted that its navy lost a $5.7 million unmanned submarine during a survey last year."	"JPN"	""
268970	"en_AUS_austra_int"	"2014-01-29 05:29:46"	"Bitcoin backer Winklevoss warns of overregulation"	"BITCOIN proponent Cameron Winklevoss has told US regulators that overregulation could cripple the virtual currency's development."	""	""
268971	"en_AUS_austra_int"	"2014-01-29 05:29:46"	"America now 'world's number one'"	"HERE is the prepared text of President Barack Obama's State of the Union address, as provided by the White House."	""	""
268972	"en_AUS_austra_int"	"2014-01-29 05:29:46"	"Turkish rate hike success seen as test case"	"TURKEY'S central bank has unveiled a series of aggressive interest rate increases, far exceeding market expectations and sending the lira up."	"TUR"	""
