"pl_POL_tvn24_2_int" "2017-07-30 19:28:33" """Pomoże uprzedzić rosnące zagrożenie"". Udana próba systemu THAAD" "
                    
                    <img src=""https://r-scale-94.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/851300ee84c2b80ed40f51ed26d866fc/d63ff923-520f-4c44-a2d9-1f3769728ebc.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    USA poinformowały w niedzielę o pomyślnym przeprowadzeniu na Alasce testu systemu obrony przeciwrakietowej THAAD, który ma bronić kraju przed potencjalnym zagrożeniem ze strony takich państw, jak Korea Północna i Iran.
                    
                "
"pl_POL_tvn24_2_int" "2017-07-30 21:47:06" "76 pasażerów kolejki linowej utknęło w kabinach" "
                    
                    <img src=""https://r-scale-1d.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/851300ee84c2b80ed40f51ed26d866fc/a2563f7f-531f-4619-adba-89293b49d340.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    60 osób zostało w niedzielę ewakuowanych z wagoników kolejki linowej nad Renem w Kolonii - podała agencja dpa. Ratownicy mieli nadzieję, że bezpiecznie przetransportują pozostałych 16 pasażerów. Przyczyną awarii było zakleszczenie się liny.
                    
                "
"pl_POL_tvn24_2_int" "2017-07-30 20:09:00" "Ofiary śmiertelne i starcia na ulicach. Wybory w atmosferze protestów" "
                    
                    <img src=""https://r-scale-6f.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/851300ee84c2b80ed40f51ed26d866fc/69c99d04-3fd0-4f27-aac5-0c00e4b3421d.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Prezydent Nicolas Maduro, głosując jako pierwszy w niedzielnych wyborach do Konstytuanty, tworzonej - według opozycji - na jego polityczne potrzeby, powiedział, że posłużą przywróceniu ładu w kraju. Ale doniesienia z Wenezueli mówią głównie o starciach policji z protestującymi.

                    
                "
"pl_POL_tvn24_2_int" "2017-07-30 19:32:00" "Strzały w dyskotece. ""Konflikt osobisty, który wymknął się spod kontroli""" "
                    
                    <img src=""https://r-scale-d9.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/851300ee84c2b80ed40f51ed26d866fc/5ec75cdc-ec48-4969-a630-13319bc8158d.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    34-letni Irakijczyk, który w niedzielę nad ranem zastrzelił w dyskotece w Konstancji na południowym zachodzie Niemiec jedną osobę, a trzy ranił, działał z pobudek osobistych - poinformował prokurator Georg Roth. Sprawca, według śledczych, pokłócił się wcześniej z obsługą dyskoteki. 
                    
                "
"pl_POL_tvn24_2_int" "2017-07-30 19:06:55" "Arabia Saudyjska: żądania Kataru w sprawie świętych meczetów to deklaracja wojny" "
                    
                    <img src=""https://r-scale-9b.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/299fb2142d7de959380f91c01c3a293c/41ff7e32-fd4e-11e3-b0eb-0025b511226e.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Katarskie żądania umiędzynarodowienia świętych meczetów są agresywne - powiedział w niedzielę minister spraw zagranicznych Arabii Saudyjskiej Adil ibn Ahmad ad-Dżubeir w wywiadzie dla państwowej telewizji Al-Arabija.
                    
                "
"pl_POL_tvn24_2_int" "2017-07-30 17:25:09" "Zabił dwie turystki. Policja: próbował dołączyć do tak zwanego Państwa Islamskiego" "
                    
