"pl_POL_interia_int" "2017-07-11 14:30:52" "Trybunał w Strasburgu podtrzymał zakaz zasłaniania twarzy w Belgii" "<p><a href=""http://fakty.interia.pl/swiat/news-trybunal-w-strasburgu-podtrzymal-zakaz-zaslaniania-twarzy-w-,nId,2415721""><img src=""http://i.iplsc.com/trybunal-w-strasburgu-podtrzymal-zakaz-zaslaniania-twarzy-w/0006OXXBW2JJ51RS-C307.jpg"" alt=""Trybunał w Strasburgu podtrzymał zakaz zasłaniania twarzy w Belgii"" align=""left"" /></a>Trybunał Praw Człowieka w Strasburgu podtrzymał zakaz zasłaniania twarzy w miejscach publicznych w Belgii. Sędziowie uznali, że taki zakaz nie łamie Europejskiej Konwencji Praw Człowieka.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 13:55:43" """FAZ"": Podejrzane kontakty Bartosza Kownackiego" "<p><a href=""http://fakty.interia.pl/deutsche-welle/news-faz-podejrzane-kontakty-bartosza-kownackiego,nId,2415701""><img src=""http://i.iplsc.com/faz-podejrzane-kontakty-bartosza-kownackiego/0006OXUFTI3XE6NS-C307.jpg"" alt=""&" "34;FAZ&" "34;: Podejrzane kontakty Bartosza Kownackiego"" align=""left"" /></a>​Wiceszef polskiego MON utrzymywał w przeszłości kontakty z krytycznymi wobec NATO, prorosyjskimi kręgami - twierdzi Frankfurter Allgemeine Zeitung (FAZ). Zdaniem autora artykułu Konrada Schullera, Antoni Macierewicz &" "34;przez wiele lat otoczony był siecią prorosyjskich działaczy&" "34;.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 13:53:05" "PK zajmuje się zawiadomieniem w sprawie książki o Macierewiczu" "<p><a href=""http://fakty.interia.pl/polska/news-pk-zajmuje-sie-zawiadomieniem-w-sprawie-ksiazki-o-macierewic,nId,2415700""><img src=""http://i.iplsc.com/pk-zajmuje-sie-zawiadomieniem-w-sprawie-ksiazki-o-macierewic/0006OXU0ME23A63U-C307.jpg"" alt=""PK zajmuje się zawiadomieniem w sprawie książki o Macierewiczu"" align=""left"" /></a>Departament do Spraw Wojskowych Prokuratury Krajowej zajmuje się zawiadomieniem ministra obrony narodowej w sprawie książki Tomasza Piątka, &" "34;Macierewicz i jego tajemnice&" "34; - poinformowała we wtorek PAP rzeczniczka PK Ewa Bialik.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 13:22:43" "Pytanie tygodnia ""Przeglądu"": Ofiary mordów na Wołyniu doczekają się cmentarzy i pomników?" "<p><a href=""http://fakty.interia.pl/historia/news-pytanie-tygodnia-przegladu-ofiary-mordow-na-wolyniu-doczekaj,nId,2415668""><img src=""http://i.iplsc.com/pytanie-tygodnia-przegladu-ofiary-mordow-na-wolyniu-doczekaj/0006OXPUP4CG9X04-C307.jpg"" alt=""Pytanie tygodnia &" "34;Przeglądu&" "34;: Ofiary mordów na Wołyniu doczekają się cmentarzy i pomników?"" align=""left"" /></a>Dziś obchodzimy 74. rocznicę rzezi wołyńskiej, która jest jednocześnie Narodowym Dniem Pamięci Ofiar Ludobójstwa dokonanego przez ukraińskich nacjonalistów na obywatelach II Rzeczypospolitej Polskiej. Historia sprzed lat wciąż budzi kontrowersje. Tygodnik &" "34;Przegląd&" "34; zadał pytanie, czy ofiary mordów na Wołyniu doczekają się cmentarzy i pomników. - Każdy Polak powinien wiedzieć, że na Wschodzie przeżyliśmy swój Holokaust - mówi Mirosław Hermaszewski, pierwszy Polak w kosmosie.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 13:14:41" "​Prokuratura analizuje opinię biegłych w sprawie Igora Stachowiaka" "<p><a href=""http://fakty.interia.pl/polska/news-prokuratura-analizuje-opinie-bieglych-w-sprawie-igora-stacho,nId,2415670""><img src=""http://i.iplsc.com/prokuratura-analizuje-opinie-bieglych-w-sprawie-igora-stacho/0006OXPZLMF6NRV6-C307.jpg"" alt=""​Prokuratura analizuje opinię biegłych w sprawie Igora Stachowiaka"" align=""left"" /></a>Poznańska prokuratura otrzymała już opinię dotyczącą badań odzieży Igora Stachowiaka z dnia jego śmierci. Śledczy nie ujawniają jej szczegółów, czekają na wyniki jeszcze jednej ekspertyzy.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 13:11:22" "Wysłannik ONZ: Udział Kurdów w tworzeniu nowej konstytucji jest ważny" "<p><a href=""http://fakty.interia.pl/swiat/news-wyslannik-onz-udzial-kurdow-w-tworzeniu-nowej-konstytucji-je,nId,2415672""><img src=""http://i.iplsc.com/wyslannik-onz-udzial-kurdow-w-tworzeniu-nowej-konstytucji-je/0006OXQRS5EHB5SH-C307.jpg"" alt=""Wysłannik ONZ: Udział Kurdów w tworzeniu nowej konstytucji jest ważny"" align=""left"" /></a>Specjalny wysłannik ONZ ds. Syrii Staffan de Mistura w wywiadzie dla rosyjskiej agencji RIA Nowosti podkreślił, że udział syryjskich Kurdów w opracowywaniu nowej konstytucji jest potrzebny. &" "34;Kurdowie są ważną społecznością w Syrii&" "34; - dodał de Mistura. </p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 12:59:01" "​Dziennikarz wyrzucony z Polskiego Radia po rozmowie z premier Szydło" "<p>Jak donosi serwis 300polityka, dziennikarz Wojciech Dąbrowski został wyrzucony z Polskiego Radia po piątkowej rozmowie z premier Beatą Szydło. 
</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 12:58:05" "Gdańsk: Kolejne zarzuty dla podejrzanego o przestępstwa seksualne Krystiana W." "<p><a href=""http://fakty.interia.pl/pomorskie/news-gdansk-kolejne-zarzuty-dla-podejrzanego-o-przestepstwa-seksu,nId,2415662""><img src=""http://i.iplsc.com/gdansk-kolejne-zarzuty-dla-podejrzanego-o-przestepstwa-seksu/0006OXOE3QET0IKA-C307.jpg"" alt=""Gdańsk: Kolejne zarzuty dla podejrzanego o przestępstwa seksualne Krystiana W."" align=""left"" /></a>Prokuratura w Gdańsku przedstawiła Krystianowi W. osiem kolejnych zarzutów, w tym sześć dotyczących przestępstw seksualnych. Mężczyzna jest łącznie podejrzany o popełnienie 42 czynów karalnych, w większości o charakterze seksualnym. Wśród ofiar jest 27 kobiet, w tym nastolatki. </p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 12:41:29" "​CBOS: Co Polacy sądzą o pracy prezydenta i parlamentu?" "<p><a href=""http://fakty.interia.pl/polska/news-cbos-co-polacy-sadza-o-pracy-prezydenta-i-parlamentu,nId,2415649""><img src=""http://i.iplsc.com/cbos-co-polacy-sadza-o-pracy-prezydenta-i-parlamentu/0006OXM0JX2IEID9-C307.jpg"" alt=""​CBOS: Co Polacy sądzą o pracy prezydenta i parlamentu?"" align=""left"" /></a>29 proc. badanych pozytywnie ocenia pracę posłów, negatywnie - 56 proc. O prezydenturze Andrzeja Dudy z uznaniem wypowiada się 55 proc. ankietowanych, 35 proc. jest z niej niezadowolonych - wynika z najnowszego sondażu CBOS.</p><br clear=""all"" />"
"pl_POL_interia_int" "2017-07-11 12:39:14" "​Obywatele RP odpowiadają Mariuszowi Błaszczakowi" "<p><a href=""http://fakty.interia.pl/polska/news-obywatele-rp-odpowiadaja-mariuszowi-blaszczakowi,nId,2415646""><img src=""http://i.iplsc.com/obywatele-rp-odpowiadaja-mariuszowi-blaszczakowi/0006OXLEI58R4BAE-C307.jpg"" alt=""​Obywatele RP odpowiadają Mariuszowi Błaszczakowi"" align=""left"" /></a>Lider stowarzyszenia &" "34;Obywatele RP&" "34; Paweł Kasprzak stwierdził, że szef MSWiA Mariusz Błaszczak, zapowiadając zmiany w prawie, tak by koszty ochrony manifestacji ponosili ci, którzy je blokują, &" "34;wygaduje rzeczy śmieszne&" "34;. &" "34;Jeżeli chce mnie obarczyć kosztami finansowymi - zapłacę&" "34; - dodał.</p><br clear=""all"" />"
