"ID"	"feed"	"time"	"text1"	"text2"	"TAG_country"	"TAG_ebola"
782905	"es_ESP_elpais_int"	"2014-03-24 00:19:31"	"La oposición argelina levanta la voz"	"Actos de protesta y alianzas inéditas marcan la campaña para las presidenciales"	"DZA"	""
783266	"es_ESP_elpais_int"	"2014-03-24 01:19:32"	"El duelo por París queda muy ajustado en la primera vuelta"	"Las primeras estimaciones sitúan a la conservadora Kosciusko-Morizet por delante de la francoespañola Anne Hidalgo, pero esta logra ventaja en los distritos clave"	"FRA"	""
783267	"es_ESP_elpais_int"	"2014-03-24 01:19:32"	"Joseph Fan Zhongliang, obispo en Shanghái"	"Fiel a la Iglesia católica de Roma desde la clandestinidad en China, pasó décadas preso y bajo arresto domiciliario"	"CHN"	""
786210	"es_ESP_elpais_int"	"2014-03-24 09:19:34"	"El G7 celebra una cumbre sin Rusia para abordar la anexión de Crimea"	"Arranca en La Haya la Cumbre de Seguridad Nuclear. 56 líderes mundiales buscarán formas para combatir el terrorismo nuclear"	"UKR"	""
786210	"es_ESP_elpais_int"	"2014-03-24 09:19:34"	"El G7 celebra una cumbre sin Rusia para abordar la anexión de Crimea"	"Arranca en La Haya la Cumbre de Seguridad Nuclear. 56 líderes mundiales buscarán formas para combatir el terrorismo nuclear"	"RUS"	""
786619	"es_ESP_elpais_int"	"2014-03-24 10:19:35"	"Un avión chino localiza en el Índico sur posibles restos del MH370"	"10 aeronaves de cinco países participan en la búsqueda del Boeing 777. EE UU envía un localizador de cajas negras"	"CHN"	""
787507	"es_ESP_elpais_int"	"2014-03-24 12:19:35"	"Ucrania ordena la retirada de todas sus tropas de Crimea"	"El presidente ucranio asegura que la decisión ha sido tomada para proteger la vida de los miltares y de sus familias"	"UKR"	""
787508	"es_ESP_elpais_int"	"2014-03-24 12:19:35"	"Un avión chino localiza en el Índico sur posibles restos del MH370"	"Canberra anuncia que ha detectado dos objetos flotantes a unos 2.500 kilómetros al oeste de Australia. Hasta 10 aeronaves de cinco países participan en la búsqueda del Boeing 777."	"CHN"	""
788407	"es_ESP_elpais_int"	"2014-03-24 14:19:36"	"Australia localiza dos posibles restos del MH370 en el Índico sur"	"Un avión chino había avistado en la zona esta mañana otros objetos flotando. Hasta 10 aeronaves de cinco países participan en la búsqueda del Boeing 777."	"AUS"	""
788871	"es_ESP_elpais_int"	"2014-03-24 15:19:37"	"El avión desaparecido se estrelló en el océano Índico"	"Malaysia Airlines ha publicado un comunicado en el que asume la muerte de todos los pasajeros del avión"	""	""
788872	"es_ESP_elpais_int"	"2014-03-24 15:19:37"	"El Boeing 777, día a día"	"Desde el anuncio de Malaysia Airlines de la desaparición del avión, hasta la ampliación de la búsqueda al océano Índico"	""	""
789409	"es_ESP_elpais_int"	"2014-03-24 16:19:37"	"El avión desaparecido se estrelló en el Índico"	"Malaysia Airlines ha publicado un comunicado en el que da por hecho que todos los pasajeros del avión están muertos"	""	""
